table_cible;variante;colonne;type_valeur_defaut;valeur_par_defaut;regle_sql;script_source;ligne_insert
clean_data.cus_paym_way_per_ident;STANDARD;party_type;CONSTANTE_FORCEE;Customer;'Customer';sp_insert_cus_paym_way_per_ident_from_file_customer.sql;20
clean_data.cus_paym_way_per_ident;STANDARD;party_type_db;CONSTANTE_FORCEE;CUSTOMER;'CUSTOMER';sp_insert_cus_paym_way_per_ident_from_file_customer.sql;20
clean_data.cus_paym_way_per_ident;STANDARD;way_id;CONSTANTE_FORCEE;SEPA;'SEPA';sp_insert_cus_paym_way_per_ident_from_file_customer.sql;20
clean_data.cus_payment_address;STANDARD;bank_account_valid_date;NULL_EXPLICITE;;NULL;sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;bank_account_validated;NULL_EXPLICITE;;NULL;sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;bank_account_validated_db;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;bic_code;NULL_EXPLICITE;;NULL;sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;blocked_for_use;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;company;CONSTANTE_FORCEE;TRIMET;'TRIMET';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;party_type;CONSTANTE_FORCEE;Customer;'Customer';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;party_type_db;CONSTANTE_FORCEE;CUSTOMER;'CUSTOMER';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cus_payment_address;STANDARD;way_id;CONSTANTE_FORCEE;SEPA;'SEPA';sp_insert_cus_payment_address_from_file_customer.sql;25
clean_data.cust_ord_customer;STANDARD;acquisition_site;NULL_EXPLICITE;;NULL::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;adv_inv_full_pay;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;adv_inv_full_pay_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;allow_auto_sub_of_parts;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;allow_auto_sub_of_parts_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;auto_despatch_adv_send;NULL_EXPLICITE;;NULL::VARCHAR(1);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;b2b_auto_create_co_from_sq;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;b2b_auto_create_co_from_sq_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;backorder_option;NULL_EXPLICITE;;NULL;sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;backorder_option_db;NULL_EXPLICITE;;NULL::VARCHAR(40);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;category;CONSTANTE_FORCEE;E;'E';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;category_db;CONSTANTE_FORCEE;E;'E'::VARCHAR(2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;check_sales_grp_deliv_conf;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;check_sales_grp_deliv_conf_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;commission_receiver;CONSTANTE_FORCEE;DONOTCREATE;'DONOTCREATE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;commission_receiver_db;CONSTANTE_FORCEE;DONOTCREATE;'DONOTCREATE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;confirm_deliveries;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;confirm_deliveries_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;confirm_direct_deliveries;NULL_EXPLICITE;;NULL::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;consol_rental_ivc_serial;CONSTANTE_FORCEE;SPECIFIED ON COMPANY;'SPECIFIED ON COMPANY';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;consol_rental_ivc_serial_db;CONSTANTE_FORCEE;SPECIFIED ON COMPANY;'SPECIFIED ON COMPANY'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;credit_control_group_id;NULL_EXPLICITE;;NULL::VARCHAR(10);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;cust_grp;NULL_EXPLICITE;;NULL::VARCHAR(10);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;cust_price_group_id;NULL_EXPLICITE;;NULL::VARCHAR(10);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;cycle_period;CONSTANTE_FORCEE;0;0::NUMERIC(3,0);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;date_del;NULL_EXPLICITE;;NULL::DATE;sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;default_inv_currency;NULL_EXPLICITE;;NULL::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;discount;CONSTANTE_FORCEE;0;0::NUMERIC(20,2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;discount_type;CONSTANTE_FORCEE;G;'G'::VARCHAR(25);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_authorize_code;NULL_EXPLICITE;;NULL::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_auto_approval_user;NULL_EXPLICITE;;NULL::VARCHAR(30);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_auto_change_approval;CONSTANTE_FORCEE;MANUALLY;'MANUALLY';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_auto_change_approval_db;CONSTANTE_FORCEE;MANUALLY;'MANUALLY'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_auto_order_approval;CONSTANTE_FORCEE;MANUALLY;'MANUALLY';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_auto_order_approval_db;CONSTANTE_FORCEE;MANUALLY;'MANUALLY'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;edi_site;NULL_EXPLICITE;;NULL::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;email_invoice;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;email_invoice_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;email_order_conf;CONSTANTE_FORCEE;TRUE;'TRUE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;email_order_conf_db;CONSTANTE_FORCEE;TRUE;'TRUE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;exclude_from_scan_order;NULL_EXPLICITE;;NULL::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;forward_agent_id;NULL_EXPLICITE;;NULL::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;handl_unit_at_co_delivery;NULL_EXPLICITE;;NULL;sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;handl_unit_at_co_delivery_db;NULL_EXPLICITE;;NULL::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;invoice_sort;CONSTANTE_FORCEE;N;'N';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;invoice_sort_db;CONSTANTE_FORCEE;N;'N'::VARCHAR(2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;last_ivc_date;NULL_EXPLICITE;;NULL::DATE;sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;market_code;NULL_EXPLICITE;;NULL::VARCHAR(10);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;match_type;NULL_EXPLICITE;;NULL;sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;match_type_db;NULL_EXPLICITE;;NULL::VARCHAR(15);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;min_sales_amount;NULL_EXPLICITE;;NULL::NUMERIC(20,2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;mul_tier_del_notification;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;mul_tier_del_notification_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;no_delnote_copies;NULL_EXPLICITE;;NULL::NUMERIC(20,2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;note_id;NULL_EXPLICITE;;NULL::NUMERIC(20,2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;order_conf_flag;CONSTANTE_FORCEE;Y;'Y';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;order_conf_flag_db;CONSTANTE_FORCEE;Y;'Y'::VARCHAR(1);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;order_id;NULL_EXPLICITE;;NULL::VARCHAR(3);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;pack_list_flag;CONSTANTE_FORCEE;Y;'Y';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;pack_list_flag_db;CONSTANTE_FORCEE;Y;'Y'::VARCHAR(1);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_amounts_incl_tax;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_amounts_incl_tax_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_control_code;NULL_EXPLICITE;;NULL::VARCHAR(10);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_delivered_lines;CONSTANTE_FORCEE;SHIPMENT;'SHIPMENT';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_delivered_lines_db;CONSTANTE_FORCEE;SHIPMENT;'SHIPMENT'::VARCHAR(23);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_withholding_tax;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;print_withholding_tax_db;CONSTANTE_FORCEE;FALSE;'FALSE'::VARCHAR(5);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;priority;NULL_EXPLICITE;;NULL::NUMERIC(20,2);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;quick_registered_customer;CONSTANTE_FORCEE;NORMAL;'NORMAL';sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;quick_registered_customer_db;CONSTANTE_FORCEE;NORMAL;'NORMAL'::VARCHAR(20);sp_insert_cust_ord_customer_from_file_customer.sql;15
clean_data.cust_ord_customer;STANDARD;rec_adv_auto_approval_user;NULL_EXPLICITE;;NULL::VARCHAR(30);sp_insert_cust_ord_customer_from_file_customer.sql;15
